cik	companyname	adsh	date	tag	label	value	report	datatype
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20210930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxRate	Change in deferred tax rate	-0.0950	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
1696195	KINETIC GROUP INC.	0001493152-21-027604	20200930	DeferredTaxAssetsOperatingLossCarryforwards	Expected income tax benefit from NOL carry-forwards	27427.0000	https://www.sec.gov/Archives/edgar/data/1696195/000149315221027604/R26.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20190930	IncomeTaxReconciliationTaxCreditsForeign	Benefit from foreign tax credits	22744000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
857005	PTC INC.	0001564590-21-057806	20200930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differences	-22074000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20190930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Tax law changes	-0.0360	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20200930	EffectiveIncomeTaxReconciliationRepatriationofForeignEarningsandDeemedIncomeNetofRelatedCreditsPercentage	Repatriation of foreign earnings	0.0130	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
897723	SANMINA CORP	0000897723-21-000028	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther	Permanent items	-0.0186	https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/R68.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxExpenseBenefit	Income taxes	9587000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	-0.0210	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes	Taxes related to prior years	0.0010	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
720005	RAYMOND JAMES FINANCIAL INC	0000720005-21-000106	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income tax, net of federal benefit	0.0360	https://www.sec.gov/Archives/edgar/data/720005/000072000521000106/R118.htm	percent	
825542	SCOTTS MIRACLE-GRO CO	0001546380-21-000037	20190930	EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes	Effect of tax contingencies	0.0190	https://www.sec.gov/Archives/edgar/data/825542/000154638021000037/R109.htm	percent	
1118417	MODEL N, INC.	0001118417-21-000166	20190930	IncomeTaxReconciliationPermanentDifferences	Permanent differences	-443000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.2420	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
857005	PTC INC.	0001564590-21-057806	20200930	EffectiveIncomeTaxRateReconciliationPermanentDomesticItemsPercent	U.S. permanent items	0.0500	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20200930	IncomeTaxExpenseBenefit	Provision (benefit) for income taxes	-30868000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20200930	IncomeTaxExpenseBenefit	Income Tax Provision	13107000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20200930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowances	-19013000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateReconciliationTaxCredits	Tax credits	0.2660	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20200930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	-8278000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	IncomeTaxExpenseBenefit	Income tax expenses / (benefit)	11998000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	monetary	
1126956	SPIRE INC	0001564590-21-057844	20210930	EffectiveIncomeTaxRateReconciliationAmortizationOfExcessDeferredTaxesPercent	Amortization of excess deferred taxes	-0.0250	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
1368458	SALLY BEAUTY HOLDINGS, INC.	0001564590-21-057810	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other, net	0.0020	https://www.sec.gov/Archives/edgar/data/1368458/000156459021057810/R85.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20210930	IncomeTaxExpenseBenefit	Income tax (benefit) expense	-1367000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	EffectiveIncomeTaxRateReconciliationUnrecognizedFederalTaxBenefits	Unrecognized federal tax benefits	4041000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	-0.1090	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationNondeductibleExpenseOther	Other nondeductible expenses	400000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
807882	JACK IN THE BOX INC /NEW/	0000807882-21-000016	20210930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal tax benefit	0.0510	https://www.sec.gov/Archives/edgar/data/807882/000080788221000016/R77.htm	percent	
1048695	F5, INC.	0001048695-21-000044	20200930	IncomeTaxExpenseBenefit	Income taxes (benefit)	88956000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Tax at U.S. federal statutory income tax rate of 35%	19800000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
50725	GRIFFON CORP	0000050725-21-000068	20210930	EffectiveIncomeTaxRateReconciliationTaxCredits	Research and U.S. foreign tax credits	0.0010	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.1860	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	percent	
1368458	SALLY BEAUTY HOLDINGS, INC.	0001564590-21-057810	20210930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.2620	https://www.sec.gov/Archives/edgar/data/1368458/000156459021057810/R85.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxReconciliationRepatriationOfForeignEarnings	Repatriation of foreign earnings	31000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseExecutiveCompensation	Non-deductible executive compensation	115000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	2000000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	IncomeTaxExpenseBenefit	Income tax (benefit) expense	-948000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefit	0.0430	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20200930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Non-United States taxes	-0.0500	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
857005	PTC INC.	0001564590-21-057806	20210930	EffectiveIncomeTaxRateReconciliationPermanentDomesticItemsAmount	U.S. permanent items	18389000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20200930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Stock-based compensation	19344000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20190930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Increase in valuation allowance	-0.0010	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20200930	GILTIFDIIandBEAT	GILTI, FDII and BEAT	7136000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective Income Tax Rate Reconciliation, Percent	0.1150	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20200930	IncomeTaxExpenseBenefit	Income taxes	0.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
1378992	BERRY GLOBAL GROUP, INC.	0001140361-21-038583	20210930	IncomeTaxExpenseBenefit	Expense for income taxes	172000000.0000	https://www.sec.gov/Archives/edgar/data/1378992/000114036121038583/R53.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses	Goodwill impairment	0.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20190930	IncomeTaxExpenseBenefit	Income Tax Provision	7175000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
814547	FAIR ISAAC CORP	0000814547-21-000019	20200930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Amount	5332000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	IncomeTaxReconciliationOtherAdjustments	Other, net	37000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
1368458	SALLY BEAUTY HOLDINGS, INC.	0001564590-21-057810	20210930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Share-based payment awards	0.0060	https://www.sec.gov/Archives/edgar/data/1368458/000156459021057810/R85.htm	percent	
1718227	CONSTRUCTION PARTNERS, INC.	0001718227-21-000107	20210930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State income taxes	1351000.0000	https://www.sec.gov/Archives/edgar/data/1718227/000171822721000107/R90.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	41655000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	-0.1090	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	IncomeTaxReconciliationNondeductibleExpense	Non-deductible items	1232000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	2000000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign income taxes	0.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0020	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20200930	EffectiveIncomeTaxRateReconciliationTaxCreditsForeign	Effect of foreign operations	-0.1910	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20190930	IncomeTaxExpenseBenefit	Income tax (benefit) expense	1187000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20210930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in Valuation Allowance	0.0000	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	IncomeTaxReconciliationNondeductibleExpense	Non-deductible transaction costs	544000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20210930	IncomeTaxReconciliationTaxContingencies	Changes in uncertain tax positions	0.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.1170	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxExpenseBenefit	Income tax provision	410000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent	Legislative Changes	0.0440	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20200930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0430	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20210930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Effective Income Tax Rate Reconciliation, Nondeductible Expense, Share-based Payment Arrangement, Amount	-15573000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1378992	BERRY GLOBAL GROUP, INC.	0001140361-21-038583	20200930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsForeignValuationAllowanceAmount	Changes in foreign valuation allowance	-8000000.0000	https://www.sec.gov/Archives/edgar/data/1378992/000114036121038583/R53.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxReconciliationTaxCredits	Credits and incentives	9000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20210930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-0.0170	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
823277	CHS INC	0000823277-21-000044	20210831	EffectiveIncomeTaxRateReconciliationChangeInUnrecognizedTaxBenefits	Increase in unrecognized tax benefits	0.0080	https://www.sec.gov/Archives/edgar/data/823277/000082327721000044/R73.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	20900000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20210930	IncomeTaxExpenseBenefit	Income taxes	10080000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationDeductions	Excess tax benefits related to stock compensation	500000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
